number,name,type1,type2,total,hp,attack,defense,sp_atk,sp_def,speed,generation,is_legendary,stat_tier,type1_encoded,has_second_type,hp_scaled,attack_scaled,defense_scaled,sp_atk_scaled,sp_def_scaled,speed_scaled,total_scaled
362,Glalie,Ice,None,480,80,80,80,80,80,80,3,0,Average,11,0,0.3110236220472441,0.40540540540540543,0.30612244897959184,0.3804347826086956,0.2608695652173913,0.3846153846153846,0.32105263157894737
362,Glalie,Ice,None,580,80,120,80,120,80,100,3,0,Strong,11,0,0.3110236220472441,0.6216216216216217,0.30612244897959184,0.5978260869565217,0.2608695652173913,0.4871794871794871,0.4263157894736842
363,Spheal,Ice,Water,290,70,40,50,55,50,25,3,0,Very Weak,11,1,0.27165354330708663,0.1891891891891892,0.1836734693877551,0.24456521739130435,0.13043478260869565,0.10256410256410256,0.12105263157894738
364,Sealeo,Ice,Water,410,90,60,70,75,70,45,3,0,Average,11,1,0.35039370078740156,0.2972972972972973,0.2653061224489796,0.35326086956521735,0.2173913043478261,0.20512820512820515,0.2473684210526316
365,Walrein,Ice,Water,530,110,80,90,95,90,65,3,0,Strong,11,1,0.42913385826771655,0.40540540540540543,0.3469387755102041,0.4619565217391304,0.30434782608695654,0.30769230769230765,0.37368421052631573
366,Clamperl,Water,None,345,35,64,85,74,55,32,3,0,Weak,17,0,0.13385826771653545,0.31891891891891894,0.326530612244898,0.34782608695652173,0.15217391304347827,0.13846153846153847,0.17894736842105266
367,Huntail,Water,None,485,55,104,105,94,75,52,3,0,Average,17,0,0.2125984251968504,0.5351351351351352,0.40816326530612246,0.4565217391304347,0.2391304347826087,0.24102564102564103,0.3263157894736842
368,Gorebyss,Water,None,485,55,84,105,114,75,52,3,0,Average,17,0,0.2125984251968504,0.42702702702702705,0.40816326530612246,0.5652173913043478,0.2391304347826087,0.24102564102564103,0.3263157894736842
369,Relicanth,Water,Rock,485,100,90,130,45,65,55,3,0,Average,17,1,0.38976377952755903,0.4594594594594595,0.5102040816326531,0.19021739130434784,0.19565217391304346,0.2564102564102564,0.3263157894736842
370,Luvdisc,Water,None,330,43,30,55,40,65,97,3,0,Weak,17,0,0.16535433070866143,0.13513513513513514,0.20408163265306126,0.16304347826086957,0.19565217391304346,0.4717948717948718,0.16315789473684209
371,Bagon,Dragon,None,300,45,75,60,40,30,50,3,0,Weak,2,0,0.1732283464566929,0.3783783783783784,0.22448979591836737,0.16304347826086957,0.043478260869565216,0.23076923076923075,0.13157894736842105
372,Shelgon,Dragon,None,420,65,95,100,60,50,50,3,0,Average,2,0,0.25196850393700787,0.48648648648648657,0.3877551020408163,0.2717391304347826,0.13043478260869565,0.23076923076923075,0.2578947368421053
373,Salamence,Dragon,Flying,600,95,135,80,110,80,100,3,0,Uber,2,1,0.3700787401574803,0.7027027027027029,0.30612244897959184,0.5434782608695652,0.2608695652173913,0.4871794871794871,0.4473684210526315
373,Salamence,Dragon,Flying,700,95,145,130,120,90,120,3,0,Uber,2,1,0.3700787401574803,0.7567567567567568,0.5102040816326531,0.5978260869565217,0.30434782608695654,0.5897435897435898,0.5526315789473684
374,Beldum,Steel,Psychic,300,40,55,80,35,60,30,3,0,Weak,16,1,0.15354330708661418,0.2702702702702703,0.30612244897959184,0.1358695652173913,0.17391304347826086,0.12820512820512822,0.13157894736842105
375,Metang,Steel,Psychic,420,60,75,100,55,80,50,3,0,Average,16,1,0.23228346456692914,0.3783783783783784,0.3877551020408163,0.24456521739130435,0.2608695652173913,0.23076923076923075,0.2578947368421053
376,Metagross,Steel,Psychic,600,80,135,130,95,90,70,3,0,Uber,16,1,0.3110236220472441,0.7027027027027029,0.5102040816326531,0.4619565217391304,0.30434782608695654,0.3333333333333333,0.4473684210526315
376,Metagross,Steel,Psychic,700,80,145,150,105,110,110,3,0,Uber,16,1,0.3110236220472441,0.7567567567567568,0.5918367346938775,0.5163043478260869,0.391304347826087,0.5384615384615384,0.5526315789473684
377,Regirock,Rock,None,580,80,100,200,50,100,50,3,1,Strong,15,0,0.3110236220472441,0.5135135135135136,0.7959183673469388,0.21739130434782608,0.34782608695652173,0.23076923076923075,0.4263157894736842
378,Regice,Ice,None,580,80,50,100,100,200,50,3,1,Strong,11,0,0.3110236220472441,0.24324324324324326,0.3877551020408163,0.48913043478260865,0.7826086956521738,0.23076923076923075,0.4263157894736842
379,Registeel,Steel,None,580,80,75,150,75,150,50,3,1,Strong,16,0,0.3110236220472441,0.3783783783783784,0.5918367346938775,0.35326086956521735,0.5652173913043479,0.23076923076923075,0.4263157894736842
380,Latias,Dragon,Psychic,600,80,80,90,110,130,110,3,1,Uber,2,1,0.3110236220472441,0.40540540540540543,0.3469387755102041,0.5434782608695652,0.47826086956521735,0.5384615384615384,0.4473684210526315
380,Latias,Dragon,Psychic,700,80,100,120,140,150,110,3,1,Uber,2,1,0.3110236220472441,0.5135135135135136,0.46938775510204084,0.7065217391304347,0.5652173913043479,0.5384615384615384,0.5526315789473684
381,Latios,Dragon,Psychic,600,80,90,80,130,110,110,3,1,Uber,2,1,0.3110236220472441,0.4594594594594595,0.30612244897959184,0.6521739130434783,0.391304347826087,0.5384615384615384,0.4473684210526315
381,Latios,Dragon,Psychic,700,80,130,100,160,120,110,3,1,Uber,2,1,0.3110236220472441,0.6756756756756757,0.3877551020408163,0.8152173913043478,0.43478260869565216,0.5384615384615384,0.5526315789473684
382,Kyogre,Water,None,670,100,100,90,150,140,90,3,1,Uber,17,0,0.38976377952755903,0.5135135135135136,0.3469387755102041,0.7608695652173912,0.5217391304347827,0.4358974358974359,0.5210526315789473
382,Kyogre,Water,None,770,100,150,90,180,160,90,3,1,Uber,17,0,0.38976377952755903,0.7837837837837838,0.3469387755102041,0.9239130434782609,0.6086956521739131,0.4358974358974359,0.6263157894736842
383,Groudon,Ground,None,670,100,150,140,100,90,90,3,1,Uber,10,0,0.38976377952755903,0.7837837837837838,0.5510204081632654,0.48913043478260865,0.30434782608695654,0.4358974358974359,0.5210526315789473
383,Groudon,Ground,Fire,770,100,180,160,150,90,90,3,1,Uber,10,1,0.38976377952755903,0.945945945945946,0.6326530612244898,0.7608695652173912,0.30434782608695654,0.4358974358974359,0.6263157894736842
384,Rayquaza,Dragon,Flying,680,105,150,90,150,90,95,3,1,Uber,2,1,0.4094488188976378,0.7837837837837838,0.3469387755102041,0.7608695652173912,0.30434782608695654,0.4615384615384615,0.531578947368421
384,Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,3,1,Uber,2,1,0.4094488188976378,0.945945945945946,0.3877551020408163,0.9239130434782609,0.34782608695652173,0.5641025641025641,0.6368421052631579
385,Jirachi,Steel,Psychic,600,100,100,100,100,100,100,3,1,Uber,16,1,0.38976377952755903,0.5135135135135136,0.3877551020408163,0.48913043478260865,0.34782608695652173,0.4871794871794871,0.4473684210526315
386,Deoxys,Psychic,None,600,50,150,50,150,50,150,3,1,Uber,14,0,0.19291338582677164,0.7837837837837838,0.1836734693877551,0.7608695652173912,0.13043478260869565,0.7435897435897436,0.4473684210526315
386,Deoxys,Psychic,None,600,50,180,20,180,20,150,3,1,Uber,14,0,0.19291338582677164,0.945945945945946,0.06122448979591837,0.9239130434782609,0.0,0.7435897435897436,0.4473684210526315
386,Deoxys,Psychic,None,600,50,70,160,70,160,90,3,1,Uber,14,0,0.19291338582677164,0.35135135135135137,0.6326530612244898,0.3260869565217391,0.6086956521739131,0.4358974358974359,0.4473684210526315
386,Deoxys,Psychic,None,600,50,95,90,95,90,180,3,1,Uber,14,0,0.19291338582677164,0.48648648648648657,0.3469387755102041,0.4619565217391304,0.30434782608695654,0.8974358974358975,0.4473684210526315
387,Turtwig,Grass,None,318,55,68,64,45,55,31,4,0,Weak,9,0,0.2125984251968504,0.34054054054054056,0.24081632653061227,0.19021739130434784,0.15217391304347827,0.13333333333333333,0.1505263157894737
388,Grotle,Grass,None,405,75,89,85,55,65,36,4,0,Average,9,0,0.29133858267716534,0.4540540540540541,0.326530612244898,0.24456521739130435,0.19565217391304346,0.158974358974359,0.24210526315789474
389,Torterra,Grass,Ground,525,95,109,105,75,85,56,4,0,Strong,9,1,0.3700787401574803,0.5621621621621622,0.40816326530612246,0.35326086956521735,0.28260869565217395,0.2615384615384615,0.36842105263157887
390,Chimchar,Fire,None,309,44,58,44,58,44,61,4,0,Weak,6,0,0.16929133858267717,0.2864864864864865,0.15918367346938778,0.2608695652173913,0.10434782608695653,0.28717948717948716,0.14105263157894735
391,Monferno,Fire,Fighting,405,64,78,52,78,52,81,4,0,Average,6,1,0.24803149606299213,0.3945945945945946,0.19183673469387758,0.3695652173913043,0.1391304347826087,0.38974358974358975,0.24210526315789474
392,Infernape,Fire,Fighting,534,76,104,71,104,71,108,4,0,Strong,6,1,0.29527559055118113,0.5351351351351352,0.2693877551020408,0.5108695652173912,0.2217391304347826,0.5282051282051282,0.3778947368421053
393,Piplup,Water,None,314,53,51,53,61,56,40,4,0,Weak,17,0,0.2047244094488189,0.24864864864864866,0.1959183673469388,0.2771739130434782,0.1565217391304348,0.1794871794871795,0.1463157894736842
394,Prinplup,Water,None,405,64,66,68,81,76,50,4,0,Average,17,0,0.24803149606299213,0.32972972972972975,0.2571428571428571,0.3858695652173913,0.2434782608695652,0.23076923076923075,0.24210526315789474
395,Empoleon,Water,Steel,530,84,86,88,111,101,60,4,0,Strong,17,1,0.32677165354330706,0.43783783783783786,0.33877551020408164,0.5489130434782609,0.3521739130434783,0.28205128205128205,0.37368421052631573
396,Starly,Normal,Flying,245,40,55,30,30,30,60,4,0,Very Weak,12,1,0.15354330708661418,0.2702702702702703,0.10204081632653061,0.10869565217391305,0.043478260869565216,0.28205128205128205,0.07368421052631577
397,Staravia,Normal,Flying,340,55,75,50,40,40,80,4,0,Weak,12,1,0.2125984251968504,0.3783783783783784,0.1836734693877551,0.16304347826086957,0.08695652173913043,0.3846153846153846,0.1736842105263158
398,Staraptor,Normal,Flying,485,85,120,70,50,60,100,4,0,Average,12,1,0.33070866141732286,0.6216216216216217,0.2653061224489796,0.21739130434782608,0.17391304347826086,0.4871794871794871,0.3263157894736842
399,Bidoof,Normal,None,250,59,45,40,35,40,31,4,0,Very Weak,12,0,0.2283464566929134,0.21621621621621623,0.14285714285714288,0.1358695652173913,0.08695652173913043,0.13333333333333333,0.07894736842105263
400,Bibarel,Normal,Water,410,79,85,60,55,60,71,4,0,Average,12,1,0.30708661417322836,0.43243243243243246,0.22448979591836737,0.24456521739130435,0.17391304347826086,0.3384615384615384,0.2473684210526316
401,Kricketot,Bug,None,194,37,25,41,25,41,25,4,0,Very Weak,0,0,0.14173228346456693,0.10810810810810811,0.1469387755102041,0.08152173913043478,0.09130434782608696,0.10256410256410256,0.020000000000000018
402,Kricketune,Bug,None,384,77,85,51,55,51,65,4,0,Weak,0,0,0.2992125984251969,0.43243243243243246,0.18775510204081636,0.24456521739130435,0.13478260869565217,0.30769230769230765,0.22
403,Shinx,Electric,None,263,45,65,34,40,34,45,4,0,Very Weak,3,0,0.1732283464566929,0.32432432432432434,0.11836734693877551,0.16304347826086957,0.060869565217391314,0.20512820512820515,0.09263157894736843
404,Luxio,Electric,None,363,60,85,49,60,49,60,4,0,Weak,3,0,0.23228346456692914,0.43243243243243246,0.1795918367346939,0.2717391304347826,0.12608695652173912,0.28205128205128205,0.19789473684210526
405,Luxray,Electric,None,523,80,120,79,95,79,70,4,0,Strong,3,0,0.3110236220472441,0.6216216216216217,0.3020408163265306,0.4619565217391304,0.2565217391304348,0.3333333333333333,0.36631578947368415
406,Budew,Grass,Poison,280,40,30,35,50,70,55,4,0,Very Weak,9,1,0.15354330708661418,0.13513513513513514,0.12244897959183676,0.21739130434782608,0.2173913043478261,0.2564102564102564,0.11052631578947367
407,Roserade,Grass,Poison,515,60,70,65,125,105,90,4,0,Strong,9,1,0.23228346456692914,0.35135135135135137,0.2448979591836735,0.625,0.3695652173913044,0.4358974358974359,0.35789473684210527
408,Cranidos,Rock,None,350,67,125,40,30,30,58,4,0,Weak,15,0,0.25984251968503935,0.6486486486486487,0.14285714285714288,0.10869565217391305,0.043478260869565216,0.2717948717948718,0.18421052631578946
409,Rampardos,Rock,None,495,97,165,60,65,50,58,4,0,Average,15,0,0.3779527559055118,0.8648648648648649,0.22448979591836737,0.29891304347826086,0.13043478260869565,0.2717948717948718,0.33684210526315783
410,Shieldon,Rock,Steel,350,30,42,118,42,88,30,4,0,Weak,15,1,0.11417322834645668,0.2,0.4612244897959184,0.17391304347826086,0.2956521739130435,0.12820512820512822,0.18421052631578946
411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30,4,0,Average,15,1,0.23228346456692914,0.25405405405405407,0.6653061224489796,0.2010869565217391,0.5130434782608695,0.12820512820512822,0.33684210526315783
412,Burmy,Bug,None,224,40,29,45,29,45,36,4,0,Very Weak,0,0,0.15354330708661418,0.12972972972972974,0.163265306122449,0.1032608695652174,0.10869565217391305,0.158974358974359,0.05157894736842106
413,Wormadam,Bug,Grass,424,60,59,85,79,105,36,4,0,Average,0,1,0.23228346456692914,0.2918918918918919,0.326530612244898,0.37499999999999994,0.3695652173913044,0.158974358974359,0.26210526315789473
413,Wormadam,Bug,Ground,424,60,79,105,59,85,36,4,0,Average,0,1,0.23228346456692914,0.4,0.40816326530612246,0.2663043478260869,0.28260869565217395,0.158974358974359,0.26210526315789473
413,Wormadam,Bug,Steel,424,60,69,95,69,95,36,4,0,Average,0,1,0.23228346456692914,0.34594594594594597,0.3673469387755102,0.32065217391304346,0.32608695652173914,0.158974358974359,0.26210526315789473
414,Mothim,Bug,Flying,424,70,94,50,94,50,66,4,0,Average,0,1,0.27165354330708663,0.4810810810810811,0.1836734693877551,0.4565217391304347,0.13043478260869565,0.3128205128205128,0.26210526315789473
415,Combee,Bug,Flying,244,30,30,42,30,42,70,4,0,Very Weak,0,1,0.11417322834645668,0.13513513513513514,0.1510204081632653,0.10869565217391305,0.09565217391304348,0.3333333333333333,0.07263157894736841
416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40,4,0,Average,0,1,0.27165354330708663,0.40540540540540543,0.3959183673469388,0.3804347826086956,0.3565217391304348,0.1794871794871795,0.3147368421052632
417,Pachirisu,Electric,None,405,60,45,70,45,90,95,4,0,Average,3,0,0.23228346456692914,0.21621621621621623,0.2653061224489796,0.19021739130434784,0.30434782608695654,0.4615384615384615,0.24210526315789474
418,Buizel,Water,None,330,55,65,35,60,30,85,4,0,Weak,17,0,0.2125984251968504,0.32432432432432434,0.12244897959183676,0.2717391304347826,0.043478260869565216,0.41025641025641024,0.16315789473684209
419,Floatzel,Water,None,495,85,105,55,85,50,115,4,0,Average,17,0,0.33070866141732286,0.5405405405405406,0.20408163265306126,0.4076086956521739,0.13043478260869565,0.5641025641025641,0.33684210526315783
420,Cherubi,Grass,None,275,45,35,45,62,53,35,4,0,Very Weak,9,0,0.1732283464566929,0.16216216216216217,0.163265306122449,0.2826086956521739,0.14347826086956522,0.15384615384615385,0.10526315789473686
421,Cherrim,Grass,None,450,70,60,70,87,78,85,4,0,Average,9,0,0.27165354330708663,0.2972972972972973,0.2653061224489796,0.4184782608695652,0.25217391304347825,0.41025641025641024,0.2894736842105263
422,Shellos,Water,None,325,76,48,48,57,62,34,4,0,Weak,17,0,0.29527559055118113,0.23243243243243245,0.17551020408163268,0.2554347826086956,0.1826086956521739,0.14871794871794872,0.15789473684210528
423,Gastrodon,Water,Ground,475,111,83,68,92,82,39,4,0,Average,17,1,0.4330708661417323,0.42162162162162165,0.2571428571428571,0.44565217391304346,0.26956521739130435,0.17435897435897438,0.3157894736842105
424,Ambipom,Normal,None,482,75,100,66,60,66,115,4,0,Average,12,0,0.29133858267716534,0.5135135135135136,0.2489795918367347,0.2717391304347826,0.2,0.5641025641025641,0.3231578947368421
425,Drifloon,Ghost,Flying,348,90,50,34,60,44,70,4,0,Weak,8,1,0.35039370078740156,0.24324324324324326,0.11836734693877551,0.2717391304347826,0.10434782608695653,0.3333333333333333,0.18210526315789474
426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80,4,0,Average,8,1,0.5866141732283464,0.40540540540540543,0.15918367346938778,0.43478260869565216,0.14782608695652175,0.3846153846153846,0.33999999999999997
427,Buneary,Normal,None,350,55,66,44,44,56,85,4,0,Weak,12,0,0.2125984251968504,0.32972972972972975,0.15918367346938778,0.1847826086956522,0.1565217391304348,0.41025641025641024,0.18421052631578946
428,Lopunny,Normal,None,480,65,76,84,54,96,105,4,0,Average,12,0,0.25196850393700787,0.3837837837837838,0.3224489795918367,0.23913043478260868,0.3304347826086957,0.5128205128205128,0.32105263157894737
428,Lopunny,Normal,Fighting,580,65,136,94,54,96,135,4,0,Strong,12,1,0.25196850393700787,0.7081081081081082,0.363265306122449,0.23913043478260868,0.3304347826086957,0.6666666666666666,0.4263157894736842
429,Mismagius,Ghost,None,495,60,60,60,105,105,105,4,0,Average,8,0,0.23228346456692914,0.2972972972972973,0.22448979591836737,0.5163043478260869,0.3695652173913044,0.5128205128205128,0.33684210526315783
430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71,4,0,Strong,1,1,0.38976377952755903,0.6486486486486487,0.19183673469387758,0.5163043478260869,0.1391304347826087,0.3384615384615384,0.34736842105263155
431,Glameow,Normal,None,310,49,55,42,42,37,85,4,0,Weak,12,0,0.1889763779527559,0.2702702702702703,0.1510204081632653,0.17391304347826086,0.07391304347826089,0.41025641025641024,0.14210526315789476
432,Purugly,Normal,None,452,71,82,64,64,59,112,4,0,Average,12,0,0.2755905511811024,0.41621621621621624,0.24081632653061227,0.2934782608695652,0.16956521739130437,0.5487179487179487,0.29157894736842105
433,Chingling,Psychic,None,285,45,30,50,65,50,45,4,0,Very Weak,14,0,0.1732283464566929,0.13513513513513514,0.1836734693877551,0.29891304347826086,0.13043478260869565,0.20512820512820515,0.11578947368421053
434,Stunky,Poison,Dark,329,63,63,47,41,41,74,4,0,Weak,13,1,0.2440944881889764,0.31351351351351353,0.17142857142857146,0.16847826086956522,0.09130434782608696,0.3538461538461538,0.16210526315789472
435,Skuntank,Poison,Dark,479,103,93,67,71,61,84,4,0,Average,13,1,0.4015748031496063,0.47567567567567565,0.2530612244897959,0.33152173913043476,0.17826086956521742,0.40512820512820513,0.31999999999999995
436,Bronzor,Steel,Psychic,300,57,24,86,24,86,23,4,0,Weak,16,1,0.2204724409448819,0.10270270270270271,0.3306122448979592,0.07608695652173914,0.28695652173913044,0.09230769230769231,0.13157894736842105
437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33,4,0,Strong,16,1,0.25984251968503935,0.4540540540540541,0.4530612244897959,0.37499999999999994,0.41739130434782606,0.1435897435897436,0.3421052631578947
438,Bonsly,Rock,None,290,50,80,95,10,45,10,4,0,Very Weak,15,0,0.19291338582677164,0.40540540540540543,0.3673469387755102,0.0,0.10869565217391305,0.02564102564102564,0.12105263157894738
439,Mime Jr.,Psychic,Fairy,310,20,25,45,70,90,60,4,0,Weak,14,1,0.07480314960629922,0.10810810810810811,0.163265306122449,0.3260869565217391,0.30434782608695654,0.28205128205128205,0.14210526315789476
440,Happiny,Normal,None,220,100,5,5,15,65,30,4,0,Very Weak,12,0,0.38976377952755903,0.0,0.0,0.027173913043478264,0.19565217391304346,0.12820512820512822,0.04736842105263159
